,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,SSP,Version,Units
0,14569.718348100001,18776.7891915,20760.1305204,22691.6433255,24408.6517978878,,,,-2.394988659797918,-3.6347356488458837,3.224493944091034,3.4065257500896733,4.709036485662995,SSP1,Lower CI,Pcal
1,14569.718348100001,18776.7891915,20760.1305204,22691.6433255,24408.6517978878,,,,0.5432235492007749,4.413140165397635,5.066929082098795,5.444578855196596,6.252331712399609,SSP1,Median,Pcal
2,14569.718348100001,18776.7891915,20760.1305204,22691.6433255,24408.6517978878,,,,1.6611400770637905,16.101769247231722,6.749072407733619,6.3749475004218565,7.220932238737779,SSP1,Upper CI,Pcal
