,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,SSP,Version,Units
0,14569.718348100001,18776.7891915,20760.1305204,22691.6433255,24408.6517978878,,,,-0.007851956093497767,-0.011491175836552226,0.009915238102137628,0.01026892759176086,0.014010435724482935,SSP1,Lower CI,%
1,14569.718348100001,18776.7891915,20760.1305204,22691.6433255,24408.6517978878,,,,0.001780955178985443,0.013952092952905048,0.015580679997157666,0.016412612184180407,0.018602083855459438,SSP1,Median,%
2,14569.718348100001,18776.7891915,20760.1305204,22691.6433255,24408.6517978878,,,,0.005446037874498716,0.05090556221283378,0.020753228584558588,0.01921719637122533,0.02148388684387919,SSP1,Upper CI,%
