,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,SSP,Version,GCAM,sector,subsector,technology,output,concentration,input,product,fuel,LandLeaf,GHG,Units,categorization
1430,4.62785,5.67475,20.012,31.3984,34.1211,,,,-0.07243774835829737,-0.0692835660451833,-0.07537941288324157,-0.07391306931103366,-0.07096182590047888,SSP1,Upper CI,Brazil,missing,Sugar Crops,SugarCrop,missing,missing,missing,missing,missing,missing,missing,Pcal,BrazilSugar Crops
1449,23.2633,34.3473,32.0687,28.0585,28.5191,,,,0.0814316052609711,0.06541853597016678,0.09546820886671835,0.093939590312749,0.09312612821926328,SSP1,Lower CI,Brazil,missing,Wheat,Wheat,missing,missing,missing,missing,missing,missing,missing,Pcal,BrazilWheat
1450,23.2633,34.3473,32.0687,28.0585,28.5191,,,,0.09479999999999933,0.102800000000002,0.1053999999999995,0.09719999999999729,0.0948999999999991,SSP1,Median,Brazil,missing,Wheat,Wheat,missing,missing,missing,missing,missing,missing,missing,Pcal,BrazilWheat
1451,23.2633,34.3473,32.0687,28.0585,28.5191,,,,0.10810172807236185,0.12021675814748317,0.11391274351423127,0.10257469540153381,0.09790244320930619,SSP1,Upper CI,Brazil,missing,Wheat,Wheat,missing,missing,missing,missing,missing,missing,missing,Pcal,BrazilWheat
1470,0.464998,2.66246,2.27288,2.04935,2.12932,,,,0.005619159943610145,0.003154459285958176,0.0014102604642147343,0.0035490795008911767,0.003966473039846615,SSP1,Lower CI,Canada,missing,Corn,Corn,missing,missing,missing,missing,missing,missing,missing,Pcal,CanadaCorn
1471,0.464998,2.66246,2.27288,2.04935,2.12932,,,,0.010320000000000107,0.0036799999999996835,0.0037799999999998946,0.00486999999999993,0.00495000000000001,SSP1,Median,Canada,missing,Corn,Corn,missing,missing,missing,missing,missing,missing,missing,Pcal,CanadaCorn
1472,0.464998,2.66246,2.27288,2.04935,2.12932,,,,0.010583062278612132,0.010700834831688535,0.006032596678642234,0.0053309204991088014,0.0052106698172964755,SSP1,Upper CI,Canada,missing,Corn,Corn,missing,missing,missing,missing,missing,missing,missing,Pcal,CanadaCorn
1491,1.8886990000000001,2.369612,2.58763,2.78993,2.99774,,,,-0.003820300894276739,-0.012839210435555151,-0.005501634500598645,-0.004900122046341113,-0.004828799790691086,SSP1,Lower CI,Canada,missingmissing,Fruits and Vegetables,FruitsVegetables,missingmissing,missingmissing,missingmissing,missingmissing,missingmissing,missingmissing,missingmissing,Pcal,CanadaFruits and Vegetables
1492,1.8886990000000001,2.369612,2.58763,2.78993,2.99774,,,,-0.0026600000000003288,-0.004489999999999661,-0.004530000000000367,-0.004129999999999967,-0.004329999999999723,SSP1,Median,Canada,missingmissing,Fruits and Vegetables,FruitsVegetables,missingmissing,missingmissing,missingmissing,missingmissing,missingmissing,missingmissing,missingmissing,Pcal,CanadaFruits and Vegetables
1493,1.8886990000000001,2.369612,2.58763,2.78993,2.99774,,,,-0.001324143550168299,0.0012392104355554625,-0.00359455597559221,-0.003381782715563747,-0.003838819256927796,SSP1,Upper CI,Canada,missingmissing,Fruits and Vegetables,FruitsVegetables,missingmissing,missingmissing,missingmissing,missingmissing,missingmissing,missingmissing,missingmissing,Pcal,CanadaFruits and Vegetables
1512,0.178183,0.240172,0.304169,0.332627,0.35795,,,,-0.00033446599123990975,-0.0012222755903446075,-0.00031078813574645796,-0.00022800483431567497,-0.00020756723127606812,SSP1,Lower CI,Canada,missing,Other Crops,MiscCrop,missing,missing,missing,missing,missing,missing,missing,Pcal,CanadaOther Crops
1513,0.178183,0.240172,0.304169,0.332627,0.35795,,,,-0.00026799999999999047,-0.00029600000000001847,-0.00020199999999997997,-0.00013999999999991797,-0.00015299999999995872,SSP1,Median,Canada,missing,Other Crops,MiscCrop,missing,missing,missing,missing,missing,missing,missing,Pcal,CanadaOther Crops
1514,0.178183,0.240172,0.304169,0.332627,0.35795,,,,-9.464511987120493e-05,0.00033004029622696947,-0.00013035472139634338,-7.809040377945159e-05,-0.00011719467348574375,SSP1,Upper CI,Canada,missing,Other Crops,MiscCrop,missing,missing,missing,missing,missing,missing,missing,Pcal,CanadaOther Crops
1533,2.9617712999999997,4.247142500000001,4.4143404,5.6750885,6.092282969999999,,,,-4.558782507245191e-05,-0.0064104001799427275,0.018400301270736778,0.018670784349771943,0.021389865902017895,SSP1,Lower CI,Canada,missingmissingmissingmissing,Plant Oils,FiberCropOilCropOilPalmSoybean,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,Pcal,CanadaPlant Oils
1534,2.9617712999999997,4.247142500000001,4.4143404,5.6750885,6.092282969999999,,,,0.005223459999999582,0.023671669999999957,0.025291349999998824,0.022209520000000125,0.024076020000000795,SSP1,Median,Canada,missingmissingmissingmissing,Plant Oils,FiberCropOilCropOilPalmSoybean,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,Pcal,CanadaPlant Oils
1535,2.9617712999999997,4.247142500000001,4.4143404,5.6750885,6.092282969999999,,,,0.013647121158405225,0.028976646062295056,0.03180976253878572,0.028828130888324553,0.027423641717031096,SSP1,Upper CI,Canada,missingmissingmissingmissing,Plant Oils,FiberCropOilCropOilPalmSoybean,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,Pcal,CanadaPlant Oils
1554,0.267445,0.152424,0.923221,1.31923,1.38576,,,,0.0011402276409705648,0.0005169202116552581,0.001924305567409826,0.002456650721963363,0.0026522379364602266,SSP1,Lower CI,Canada,missing,Other Grains,OtherGrain,missing,missing,missing,missing,missing,missing,missing,Pcal,CanadaOther Grains
1555,0.267445,0.152424,0.923221,1.31923,1.38576,,,,0.0018500000000001293,0.0029399999999999427,0.0027800000000000047,0.0026800000000000157,0.0027300000000001212,SSP1,Median,Canada,missing,Other Grains,OtherGrain,missing,missing,missing,missing,missing,missing,missing,Pcal,CanadaOther Grains
1556,0.267445,0.152424,0.923221,1.31923,1.38576,,,,0.003424216803474078,0.004399550376579879,0.003317599194494765,0.002788111182798643,0.002872523968301732,SSP1,Upper CI,Canada,missing,Other Grains,OtherGrain,missing,missing,missing,missing,missing,missing,missing,Pcal,CanadaOther Grains
1575,14.880282199999998,17.1840402,14.515977099999999,13.4036375,14.4106853,,,,0.0034502201732598495,-0.018303501058782368,-0.003106270004466604,-0.0014934603803221746,-0.0012792236509010927,SSP1,Lower CI,Canada,missingmissingmissingmissingmissingmissingmissingmissing,Protein,BeefDairyOtherMeat_FishPorkPoultrySheepGoatLegumesNutsSeeds,missingmissingmissingmissingmissingmissingmissingmissing,missingmissingmissingmissingmissingmissingmissingmissing,missingmissingmissingmissingmissingmissingmissingmissing,missingmissingmissingmissingmissingmissingmissingmissing,missingmissingmissingmissingmissingmissingmissingmissing,missingmissingmissingmissingmissingmissingmissingmissing,missingmissingmissingmissingmissingmissingmissingmissing,Pcal,CanadaProtein
1576,14.880282199999998,17.1840402,14.515977099999999,13.4036375,14.4106853,,,,0.011220000000000271,0.002037000000000455,0.002149000000000567,0.0029969999999994307,0.002264999999999212,SSP1,Median,Canada,missingmissingmissingmissingmissingmissingmissingmissing,Protein,BeefDairyOtherMeat_FishPorkPoultrySheepGoatLegumesNutsSeeds,missingmissingmissingmissingmissingmissingmissingmissing,missingmissingmissingmissingmissingmissingmissingmissing,missingmissingmissingmissingmissingmissingmissingmissing,missingmissingmissingmissingmissingmissingmissingmissing,missingmissingmissingmissingmissingmissingmissingmissing,missingmissingmissingmissingmissingmissingmissingmissing,missingmissingmissingmissingmissingmissingmissingmissing,Pcal,CanadaProtein
1577,14.880282199999998,17.1840402,14.515977099999999,13.4036375,14.4106853,,,,0.01399133538229585,0.011735971647018732,0.006241412861609305,0.005189746094607119,0.0047682712699466286,SSP1,Upper CI,Canada,missingmissingmissingmissingmissingmissingmissingmissing,Protein,BeefDairyOtherMeat_FishPorkPoultrySheepGoatLegumesNutsSeeds,missingmissingmissingmissingmissingmissingmissingmissing,missingmissingmissingmissingmissingmissingmissingmissing,missingmissingmissingmissingmissingmissingmissingmissing,missingmissingmissingmissingmissingmissingmissingmissing,missingmissingmissingmissingmissingmissingmissingmissing,missingmissingmissingmissingmissingmissingmissingmissing,missingmissingmissingmissingmissingmissingmissingmissing,Pcal,CanadaProtein
1596,0.552241,1.06665,1.25637,1.38852,1.45586,,,,-0.02385009074070704,-0.030283332193456948,-0.02558449300407663,-0.022849429855365647,-0.023013126065268705,SSP1,Lower CI,Canada,missing,Rice,Rice,missing,missing,missing,missing,missing,missing,missing,Pcal,CanadaRice
1597,0.552241,1.06665,1.25637,1.38852,1.45586,,,,-0.02100000000000013,-0.022520000000000095,-0.022540000000000004,-0.022419999999999884,-0.022830000000000128,SSP1,Median,Canada,missing,Rice,Rice,missing,missing,missing,missing,missing,missing,missing,Pcal,CanadaRice
1598,0.552241,1.06665,1.25637,1.38852,1.45586,,,,-0.018334353703737538,0.0018256851346334282,-0.014692649853066345,-0.022181998716062846,-0.022700207268064872,SSP1,Upper CI,Canada,missing,Rice,Rice,missing,missing,missing,missing,missing,missing,missing,Pcal,CanadaRice
1617,1.4665,1.73218,1.89593,2.01977,2.11981,,,,0.001916656703876726,-0.008027312473384875,-0.002699203490358593,-0.00031955964773523976,1.575618921125367e-06,SSP1,Lower CI,Canada,missing,Roots and Tubers,RootTuber,missing,missing,missing,missing,missing,missing,missing,Pcal,CanadaRoots and Tubers
1618,1.4665,1.73218,1.89593,2.01977,2.11981,,,,0.007370000000000321,0.000280000000000058,-0.0007799999999997809,0.0007500000000000284,0.0006099999999999994,SSP1,Median,Canada,missing,Roots and Tubers,RootTuber,missing,missing,missing,missing,missing,missing,missing,Pcal,CanadaRoots and Tubers
1619,1.4665,1.73218,1.89593,2.01977,2.11981,,,,0.00974334329612377,0.00860613600279641,0.0017734892046445446,0.001805273933449235,0.001361281523936022,SSP1,Upper CI,Canada,missing,Roots and Tubers,RootTuber,missing,missing,missing,missing,missing,missing,missing,Pcal,CanadaRoots and Tubers
1638,0.701633,1.04283,2.9911,4.56532,4.86573,,,,-0.008622357843551158,-0.03276690262676314,-0.011459697888938568,-0.012345619202012856,-0.01205193300694444,SSP1,Lower CI,Canada,missing,Sugar Crops,SugarCrop,missing,missing,missing,missing,missing,missing,missing,Pcal,CanadaSugar Crops
1639,0.701633,1.04283,2.9911,4.56532,4.86573,,,,-0.005499999999999616,-0.00865999999999989,-0.01067000000000018,-0.010480000000000267,-0.010410000000000252,SSP1,Median,Canada,missing,Sugar Crops,SugarCrop,missing,missing,missing,missing,missing,missing,missing,Pcal,CanadaSugar Crops
1640,0.701633,1.04283,2.9911,4.56532,4.86573,,,,-0.003002086600892958,0.05769631439146891,-0.00856220687296646,-0.009158190321796999,-0.008675686040674464,SSP1,Upper CI,Canada,missing,Sugar Crops,SugarCrop,missing,missing,missing,missing,missing,missing,missing,Pcal,CanadaSugar Crops
1659,7.42442,9.85471,8.96521,7.46011,7.89685,,,,-0.0030492051125453603,-0.008403186922836842,0.009420447847779206,0.013133035056948293,0.014110482349005568,SSP1,Lower CI,Canada,missing,Wheat,Wheat,missing,missing,missing,missing,missing,missing,missing,Pcal,CanadaWheat
1660,7.42442,9.85471,8.96521,7.46011,7.89685,,,,0.0023599999999994736,0.013840000000000074,0.016600000000000392,0.01440000000000019,0.014799999999999258,SSP1,Median,Canada,missing,Wheat,Wheat,missing,missing,missing,missing,missing,missing,missing,Pcal,CanadaWheat
1661,7.42442,9.85471,8.96521,7.46011,7.89685,,,,0.01312253844587748,0.018096128099307662,0.01952240929507697,0.01678125065733673,0.01590856527004179,SSP1,Upper CI,Canada,missing,Wheat,Wheat,missing,missing,missing,missing,missing,missing,missing,Pcal,CanadaWheat
1680,8.45616,10.8717,11.4913,13.3711,13.6465,,,,0.06573082438378397,0.025123845634085734,0.05437730638116368,0.0639741263506224,0.06273856782739597,SSP1,Lower CI,Central America and Caribbean,missing,Corn,Corn,missing,missing,missing,missing,missing,missing,missing,Pcal,Central America and CaribbeanCorn
1681,8.45616,10.8717,11.4913,13.3711,13.6465,,,,0.07869999999999955,0.060600000000000875,0.06639999999999979,0.06679999999999886,0.06390000000000029,SSP1,Median,Central America and Caribbean,missing,Corn,Corn,missing,missing,missing,missing,missing,missing,missing,Pcal,Central America and CaribbeanCorn
1682,8.45616,10.8717,11.4913,13.3711,13.6465,,,,0.07838028672732722,0.0796408602482688,0.07415602695216819,0.06861634983985217,0.06707095598212746,SSP1,Upper CI,Central America and Caribbean,missing,Corn,Corn,missing,missing,missing,missing,missing,missing,missing,Pcal,Central America and CaribbeanCorn
1701,3.24751,5.21725,5.496840000000001,6.33523,6.995520000000001,,,,-0.00351261425488588,-0.03640836326073199,-0.008649278016027294,-0.005491434823890125,-0.005832365846759701,SSP1,Lower CI,Central America and Caribbean,missingmissing,Fruits and Vegetables,FruitsVegetables,missingmissing,missingmissing,missingmissing,missingmissing,missingmissing,missingmissing,missingmissing,Pcal,Central America and CaribbeanFruits and Vegetables
1702,3.24751,5.21725,5.496840000000001,6.33523,6.995520000000001,,,,-0.002400000000000624,-0.005329999999998947,-0.004410000000000469,-0.004290000000001015,-0.004770000000000607,SSP1,Median,Central America and Caribbean,missingmissing,Fruits and Vegetables,FruitsVegetables,missingmissing,missingmissing,missingmissing,missingmissing,missingmissing,missingmissing,missingmissing,Pcal,Central America and CaribbeanFruits and Vegetables
1703,3.24751,5.21725,5.496840000000001,6.33523,6.995520000000001,,,,-0.0003607190784483045,0.00617424561367436,-0.0027145315077828306,-0.0022038032713499137,-0.003000967486574996,SSP1,Upper CI,Central America and Caribbean,missingmissing,Fruits and Vegetables,FruitsVegetables,missingmissing,missingmissing,missingmissing,missingmissing,missingmissing,missingmissing,missingmissing,Pcal,Central America and CaribbeanFruits and Vegetables
1722,0.224297,0.387158,0.3739,0.351605,0.388853,,,,0.0003010975509725491,-0.0014621981378814997,5.5099134470843717e-05,0.00024851825657347035,0.00023158973795011397,SSP1,Lower CI,Central America and Caribbean,missing,Other Crops,MiscCrop,missing,missing,missing,missing,missing,missing,missing,Pcal,Central America and CaribbeanOther Crops
1723,0.224297,0.387158,0.3739,0.351605,0.388853,,,,0.0003130000000000077,0.00021300000000001873,0.0002870000000000372,0.00030700000000005723,0.00027999999999994696,SSP1,Median,Central America and Caribbean,missing,Other Crops,MiscCrop,missing,missing,missing,missing,missing,missing,missing,Pcal,Central America and CaribbeanOther Crops
1724,0.224297,0.387158,0.3739,0.351605,0.388853,,,,0.0003922357823607621,0.0008341981378814789,0.00037394848457680525,0.00040491031485513336,0.0003566959763355569,SSP1,Upper CI,Central America and Caribbean,missing,Other Crops,MiscCrop,missing,missing,missing,missing,missing,missing,missing,Pcal,Central America and CaribbeanOther Crops
1743,3.377328,6.1999857,7.834442299999999,8.758569699999999,9.6640887,,,,-0.00887845627437146,-0.043730519793847976,0.0033750483406582675,0.0019502226420454365,0.0032811419003484473,SSP1,Lower CI,Central America and Caribbean,missingmissingmissingmissing,Plant Oils,FiberCropOilCropOilPalmSoybean,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,Pcal,Central America and CaribbeanPlant Oils
1744,3.377328,6.1999857,7.834442299999999,8.758569699999999,9.6640887,,,,-0.0058467000000003155,0.009165600000000697,0.009281199999999577,0.006005499999998963,0.006078399999999862,SSP1,Median,Central America and Caribbean,missingmissingmissingmissing,Plant Oils,FiberCropOilCropOilPalmSoybean,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,Pcal,Central America and CaribbeanPlant Oils
1745,3.377328,6.1999857,7.834442299999999,8.758569699999999,9.6640887,,,,0.002970278496593365,0.1427005433232616,0.027161284992673992,0.012433767834143943,0.01044642000441292,SSP1,Upper CI,Central America and Caribbean,missingmissingmissingmissing,Plant Oils,FiberCropOilCropOilPalmSoybean,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,Pcal,Central America and CaribbeanPlant Oils
1764,0.952742,0.994411,1.50074,1.79661,1.84081,,,,0.006177919302016506,-0.007077999749008618,-3.3696766925889274e-05,0.004714619094958965,0.00483074987986101,SSP1,Lower CI,Central America and Caribbean,missing,Other Grains,OtherGrain,missing,missing,missing,missing,missing,missing,missing,Pcal,Central America and CaribbeanOther Grains
1765,0.952742,0.994411,1.50074,1.79661,1.84081,,,,0.007000000000000117,0.005399999999999849,0.0052400000000001334,0.005190000000000028,0.0049399999999999444,SSP1,Median,Central America and Caribbean,missing,Other Grains,OtherGrain,missing,missing,missing,missing,missing,missing,missing,Pcal,Central America and CaribbeanOther Grains
1766,0.952742,0.994411,1.50074,1.79661,1.84081,,,,0.007230969586872445,0.007483882101949607,0.006503220576449829,0.00522347614313629,0.005138773929662746,SSP1,Upper CI,Central America and Caribbean,missing,Other Grains,OtherGrain,missing,missing,missing,missing,missing,missing,missing,Pcal,Central America and CaribbeanOther Grains
1785,9.6553764,14.4685344,15.8364102,16.883204,18.7085243,,,,0.022809971895875646,0.022331400480848754,0.024671144496248763,0.031074798033836688,0.032640660757039364,SSP1,Lower CI,Central America and Caribbean,missingmissingmissingmissingmissingmissingmissingmissing,Protein,BeefDairyOtherMeat_FishPorkPoultrySheepGoatLegumesNutsSeeds,missingmissingmissingmissingmissingmissingmissingmissing,missingmissingmissingmissingmissingmissingmissingmissing,missingmissingmissingmissingmissingmissingmissingmissing,missingmissingmissingmissingmissingmissingmissingmissing,missingmissingmissingmissingmissingmissingmissingmissing,missingmissingmissingmissingmissingmissingmissingmissing,missingmissingmissingmissingmissingmissingmissingmissing,Pcal,Central America and CaribbeanProtein
1786,9.6553764,14.4685344,15.8364102,16.883204,18.7085243,,,,0.035441599999999185,0.03604190000000067,0.03582630000000063,0.03795260000000096,0.039410300000001244,SSP1,Median,Central America and Caribbean,missingmissingmissingmissingmissingmissingmissingmissing,Protein,BeefDairyOtherMeat_FishPorkPoultrySheepGoatLegumesNutsSeeds,missingmissingmissingmissingmissingmissingmissingmissing,missingmissingmissingmissingmissingmissingmissingmissing,missingmissingmissingmissingmissingmissingmissingmissing,missingmissingmissingmissingmissingmissingmissingmissing,missingmissingmissingmissingmissingmissingmissingmissing,missingmissingmissingmissingmissingmissingmissingmissing,missingmissingmissingmissingmissingmissingmissingmissing,Pcal,Central America and CaribbeanProtein
1787,9.6553764,14.4685344,15.8364102,16.883204,18.7085243,,,,0.037110050326345304,0.06254908187209508,0.06383807455137133,0.04380310672806792,0.04523898686200943,SSP1,Upper CI,Central America and Caribbean,missingmissingmissingmissingmissingmissingmissingmissing,Protein,BeefDairyOtherMeat_FishPorkPoultrySheepGoatLegumesNutsSeeds,missingmissingmissingmissingmissingmissingmissingmissing,missingmissingmissingmissingmissingmissingmissingmissing,missingmissingmissingmissingmissingmissingmissingmissing,missingmissingmissingmissingmissingmissingmissingmissing,missingmissingmissingmissingmissingmissingmissingmissing,missingmissingmissingmissingmissingmissingmissingmissing,missingmissingmissingmissingmissingmissingmissingmissing,Pcal,Central America and CaribbeanProtein
1806,6.1717,10.2809,9.97835,10.5498,10.7456,,,,-0.12037879696664937,-0.14376352643239382,-0.13415763730196334,-0.11474254852321773,-0.10874066538348634,SSP1,Lower CI,Central America and Caribbean,missing,Rice,Rice,missing,missing,missing,missing,missing,missing,missing,Pcal,Central America and CaribbeanRice
1807,6.1717,10.2809,9.97835,10.5498,10.7456,,,,-0.11720000000000041,-0.12069999999999936,-0.11960000000000015,-0.11190000000000033,-0.10564000000000107,SSP1,Median,Central America and Caribbean,missing,Rice,Rice,missing,missing,missing,missing,missing,missing,missing,Pcal,Central America and CaribbeanRice
1808,6.1717,10.2809,9.97835,10.5498,10.7456,,,,-0.10611009192224143,-0.06731882650878201,-0.09702331507898773,-0.11040983242916445,-0.10482981080699105,SSP1,Upper CI,Central America and Caribbean,missing,Rice,Rice,missing,missing,missing,missing,missing,missing,missing,Pcal,Central America and CaribbeanRice
1827,1.64534,2.51553,2.82715,3.00453,3.06622,,,,0.011679930571146399,-0.029577098809603658,-0.03419205177649434,0.006179507635166963,0.006809425123074619,SSP1,Lower CI,Central America and Caribbean,missing,Roots and Tubers,RootTuber,missing,missing,missing,missing,missing,missing,missing,Pcal,Central America and CaribbeanRoots and Tubers
1828,1.64534,2.51553,2.82715,3.00453,3.06622,,,,0.014860000000000095,0.007010000000000183,0.007120000000000015,0.00798000000000032,0.007519999999999971,SSP1,Median,Central America and Caribbean,missing,Roots and Tubers,RootTuber,missing,missing,missing,missing,missing,missing,missing,Pcal,Central America and CaribbeanRoots and Tubers
1829,1.64534,2.51553,2.82715,3.00453,3.06622,,,,0.016460069428853804,0.018250039986074544,0.02151490891935125,0.008907159031500122,0.009142955829306373,SSP1,Upper CI,Central America and Caribbean,missing,Roots and Tubers,RootTuber,missing,missing,missing,missing,missing,missing,missing,Pcal,Central America and CaribbeanRoots and Tubers
1848,1.12818,1.52154,7.38042,11.6471,12.8564,,,,-0.03284736699002201,-0.04379602072565572,-0.03732764611090197,-0.04097603932647017,-0.03966048466560539,SSP1,Lower CI,Central America and Caribbean,missing,Sugar Crops,SugarCrop,missing,missing,missing,missing,missing,missing,missing,Pcal,Central America and CaribbeanSugar Crops
1849,1.12818,1.52154,7.38042,11.6471,12.8564,,,,-0.029800000000001603,-0.032900000000001484,-0.03500000000000014,-0.03440000000000154,-0.033500000000000085,SSP1,Median,Central America and Caribbean,missing,Sugar Crops,SugarCrop,missing,missing,missing,missing,missing,missing,missing,Pcal,Central America and CaribbeanSugar Crops
1850,1.12818,1.52154,7.38042,11.6471,12.8564,,,,-0.02808596634331379,-0.010403979274346688,-0.03360568722243285,-0.03150967495924808,-0.03088237247725415,SSP1,Upper CI,Central America and Caribbean,missing,Sugar Crops,SugarCrop,missing,missing,missing,missing,missing,missing,missing,Pcal,Central America and CaribbeanSugar Crops
1869,7.71614,6.05333,9.24867,9.39961,9.61903,,,,0.009300426703244486,-0.0038391063399590072,0.016353408472416724,0.029110624888669,0.0271754309619447,SSP1,Lower CI,Central America and Caribbean,missing,Wheat,Wheat,missing,missing,missing,missing,missing,missing,missing,Pcal,Central America and CaribbeanWheat
1870,7.71614,6.05333,9.24867,9.39961,9.61903,,,,0.018419999999998993,0.04479999999999862,0.03996000000000066,0.031170000000001252,0.029579999999999274,SSP1,Median,Central America and Caribbean,missing,Wheat,Wheat,missing,missing,missing,missing,missing,missing,missing,Pcal,Central America and CaribbeanWheat
1871,7.71614,6.05333,9.24867,9.39961,9.61903,,,,0.03178179551897657,0.12280498869289852,0.0931056391466317,0.03876556558752299,0.03115504522853133,SSP1,Upper CI,Central America and Caribbean,missing,Wheat,Wheat,missing,missing,missing,missing,missing,missing,missing,Pcal,Central America and CaribbeanWheat
1890,0.36899,2.17671,1.92469,2.1161,2.1282,,,,-0.030779956555919284,-0.04786465860769051,-0.030583296988513028,-0.025890826578993352,-0.02424612675525024,SSP1,Lower CI,Central Asia,missing,Corn,Corn,missing,missing,missing,missing,missing,missing,missing,Pcal,Central AsiaCorn
1891,0.36899,2.17671,1.92469,2.1161,2.1282,,,,-0.028880000000000017,-0.028579999999999828,-0.026459999999999928,-0.024619999999999864,-0.02313999999999994,SSP1,Median,Central Asia,missing,Corn,Corn,missing,missing,missing,missing,missing,missing,missing,Pcal,Central AsiaCorn
1892,0.36899,2.17671,1.92469,2.1161,2.1282,,,,-0.027582265666302872,-0.01923651786289748,-0.025110036344820185,-0.024498697230530296,-0.02299577800665448,SSP1,Upper CI,Central Asia,missing,Corn,Corn,missing,missing,missing,missing,missing,missing,missing,Pcal,Central AsiaCorn
1911,3.17688,4.11278,5.80213,7.98616,9.075849999999999,,,,0.027871472222203996,-0.016038676135109023,0.020012581175832884,0.029857106115747448,0.030299964541961363,SSP1,Lower CI,Central Asia,missingmissing,Fruits and Vegetables,FruitsVegetables,missingmissing,missingmissing,missingmissing,missingmissing,missingmissing,missingmissing,missingmissing,Pcal,Central AsiaFruits and Vegetables
1912,3.17688,4.11278,5.80213,7.98616,9.075849999999999,,,,0.02865000000000073,0.028690000000000104,0.029929999999999346,0.030829999999999913,0.030849999999999156,SSP1,Median,Central Asia,missingmissing,Fruits and Vegetables,FruitsVegetables,missingmissing,missingmissing,missingmissing,missingmissing,missingmissing,missingmissing,missingmissing,Pcal,Central AsiaFruits and Vegetables
1913,3.17688,4.11278,5.80213,7.98616,9.075849999999999,,,,0.03087519444446384,0.037690440840990797,0.03197122834797618,0.03308575102710967,0.03247146402946573,SSP1,Upper CI,Central Asia,missingmissing,Fruits and Vegetables,FruitsVegetables,missingmissing,missingmissing,missingmissing,missingmissing,missingmissing,missingmissing,missingmissing,Pcal,Central AsiaFruits and Vegetables
1932,0.470723,0.55019,0.703594,0.71441,0.813644,,,,-0.0003027906407730757,-0.004515761614445584,-0.0013632951895201496,-0.000407324333894302,-0.00036790986860234937,SSP1,Lower CI,Central Asia,missing,Other Crops,MiscCrop,missing,missing,missing,missing,missing,missing,missing,Pcal,Central AsiaOther Crops
1933,0.470723,0.55019,0.703594,0.71441,0.813644,,,,-0.00024999999999986144,-0.00039999999999995595,-0.0003500000000000725,-0.00029999999999996696,-0.000300000000000189,SSP1,Median,Central Asia,missing,Other Crops,MiscCrop,missing,missing,missing,missing,missing,missing,missing,Pcal,Central AsiaOther Crops
1934,0.470723,0.55019,0.703594,0.71441,0.813644,,,,-0.00017498713700467414,0.0003922322026807968,-0.00015575242952763004,-0.0001317232851533803,-0.00018637584568365496,SSP1,Upper CI,Central Asia,missing,Other Crops,MiscCrop,missing,missing,missing,missing,missing,missing,missing,Pcal,Central AsiaOther Crops
1953,4.668528,4.4919566,6.2768659,7.528970000000001,8.521584,,,,-0.011096228488216212,-0.011064516343238082,0.007031881710029393,0.0032386759074588276,0.0015576493125391364,SSP1,Lower CI,Central Asia,missingmissingmissingmissing,Plant Oils,FiberCropOilCropOilPalmSoybean,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,Pcal,Central AsiaPlant Oils
1954,4.668528,4.4919566,6.2768659,7.528970000000001,8.521584,,,,-0.006536199999999541,0.012462799999999621,0.012237500000001837,0.009563700000000383,0.008569200000001186,SSP1,Median,Central Asia,missingmissingmissingmissing,Plant Oils,FiberCropOilCropOilPalmSoybean,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,Pcal,Central AsiaPlant Oils
1955,4.668528,4.4919566,6.2768659,7.528970000000001,8.521584,,,,-0.00146310484511686,0.035410233990296566,0.025285365909020467,0.013743228854446277,0.011822379258890308,SSP1,Upper CI,Central Asia,missingmissingmissingmissing,Plant Oils,FiberCropOilCropOilPalmSoybean,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,missingmissingmissingmissing,Pcal,Central AsiaPlant Oils
