sample_id,source_repo,source_file,source_dataset_kind,pathway,feedstock_name,feedstock_group,blending_case,blend_manure_ratio,blend_wet_waste_ratio,feedstock_carbon_pct,feedstock_hydrogen_pct,feedstock_nitrogen_pct,feedstock_oxygen_pct,feedstock_moisture_pct,feedstock_volatile_matter_pct,feedstock_fixed_carbon_pct,feedstock_ash_pct,feedstock_hhv_mj_per_kg,process_temperature_c,residence_time_min,heating_rate_c_per_min,product_char_yield_pct,product_char_carbon_pct,product_char_hydrogen_pct,product_char_nitrogen_pct,product_char_oxygen_pct,product_char_hhv_mj_per_kg,energy_recovery_pct,carbon_retention_pct,reference_label,source_extra_value_1,source_extra_value_2,source_extra_value_3
Wet-Waste-Biomass-Opt::htc::0212,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,44.8,5.2,2.3,31.25,83.0,74.14,9.41,16.45,,220,30,,69.8,50.4,5.29,2.35,19.49,21.18,86.99,78.53,"(Toufiq Reza et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0213,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,44.8,5.2,2.3,31.25,83.0,74.14,9.41,16.45,,260,30,,50.8,54.0,5.22,2.52,12.96,23.36,69.83,61.23,"(Toufiq Reza et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0214,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,150,30,,87.17,44.04,5.73,3.08,34.64,16.85,88.44,90.93,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0215,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,175,30,,75.36,42.74,5.63,4.49,30.77,16.96,76.93,76.29,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0216,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,200,30,,41.8,51.39,6.0,3.6,23.98,21.67,54.54,50.88,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0217,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,225,30,,38.39,50.93,5.86,3.57,20.37,21.93,50.68,46.31,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0218,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,250,30,,32.74,55.23,5.57,5.15,5.89,25.51,50.28,42.83,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0219,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,275,30,,26.37,50.21,4.77,4.1,6.69,22.53,35.77,31.36,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0220,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,300,30,,29.51,57.55,5.56,4.7,0.77,27.21,48.34,40.23,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0221,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,150,120,,80.46,42.92,5.54,4.01,31.47,16.82,81.49,81.79,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0222,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,175,120,,41.94,48.45,5.77,3.39,27.78,19.63,49.57,48.13,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0223,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,200,120,,45.76,52.04,6.03,3.64,21.51,22.29,61.4,56.4,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0224,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,225,120,,35.41,51.92,5.58,4.24,14.54,22.95,48.93,43.55,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0225,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,250,120,,32.76,56.89,5.64,5.31,6.07,26.14,51.56,44.14,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0226,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,275,120,,30.08,55.25,5.34,4.51,5.16,25.34,45.89,39.36,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0227,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,300,120,,25.74,53.64,5.14,4.38,3.58,24.82,38.46,32.7,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0228,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,150,480,,71.36,45.1,5.68,4.21,29.47,18.14,77.94,76.23,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0229,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,175,480,,45.15,52.16,5.78,3.65,23.65,21.64,58.82,55.78,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0230,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,200,480,,39.88,52.34,5.67,3.66,17.45,22.72,54.55,49.44,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0231,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,225,480,,33.34,52.66,5.22,4.3,10.53,23.33,46.83,41.58,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0232,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,250,480,,32.75,56.43,5.5,4.61,6.02,25.85,50.98,43.77,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0233,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,275,480,,28.34,54.88,5.17,4.48,5.12,25.07,42.77,36.84,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0234,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,42.22,5.59,4.19,31.63,37.0,72.95,10.67,16.37,,300,480,,23.13,49.83,4.44,4.07,3.99,22.44,31.25,27.3,"(Ghanim et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0235,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,46.4,6.3,3.0,30.99,90.0,64.05,22.64,13.31,,170,60,,63.0,48.2,6.19,2.25,32.78,19.33,63.59,65.44,"(Ekpo et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0236,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,46.4,6.3,3.0,30.99,90.0,64.05,22.64,13.31,,250,60,,51.0,55.7,6.08,2.6,17.08,24.5,65.24,61.22,"(Ekpo et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0237,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,46.4,6.3,3.0,30.99,90.0,64.05,22.64,13.31,,350,60,,29.0,52.5,5.21,2.45,9.1,23.52,35.62,32.81,"(Ekpo et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0238,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,46.4,6.3,3.0,30.99,90.0,64.05,22.64,13.31,,500,30,,18.0,49.7,2.69,2.32,4.64,19.78,18.6,19.28,"(Ekpo et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0239,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,46.4,6.3,3.0,30.99,90.0,64.05,22.64,13.31,,170,60,,44.0,50.1,6.68,3.51,28.72,21.34,50.32,50.21,"(Ekpo et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0240,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,46.4,6.3,3.0,30.99,90.0,64.05,22.64,13.31,,250,60,,32.0,59.9,6.49,4.89,12.78,27.25,46.74,43.66,"(Ekpo et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0241,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,46.4,6.3,3.0,30.99,90.0,64.05,22.64,13.31,,350,60,,15.0,54.7,5.61,3.83,6.56,25.33,20.37,18.69,"(Ekpo et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0242,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,46.4,6.3,3.0,30.99,90.0,64.05,22.64,13.31,,500,30,,11.0,48.9,3.02,2.85,3.26,20.24,11.93,12.25,"(Ekpo et al., 2016)",,,
Wet-Waste-Biomass-Opt::htc::0243,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,40.88,5.47,4.39,38.76,83.3,60.2,29.3,10.5,,220,30,,53.03,51.75,5.35,4.23,27.6,20.22,72.84,67.13,"(Catalkopru et al., 2017)",,,
Wet-Waste-Biomass-Opt::htc::0244,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,40.88,5.47,4.39,38.76,80.0,60.2,29.3,10.5,,220,30,,58.68,50.96,5.27,4.16,27.86,19.76,78.78,73.15,"(Catalkopru et al., 2017)",,,
Wet-Waste-Biomass-Opt::htc::0245,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,40.88,5.47,4.39,38.76,80.0,60.2,29.3,10.5,,220,30,,59.46,50.11,5.39,4.68,28.06,19.58,79.08,72.88,"(Catalkopru et al., 2017)",,,
Wet-Waste-Biomass-Opt::htc::0246,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,40.88,5.47,4.39,38.76,80.0,60.2,29.3,10.5,,220,30,,62.45,49.96,5.2,4.66,28.64,19.22,81.55,76.32,"(Catalkopru et al., 2017)",,,
Wet-Waste-Biomass-Opt::htc::0247,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,40.85,6.3,3.73,31.72,87.5,81.51,1.09,17.4,,220,600,,49.78,51.51,6.27,3.0,17.86,23.2,67.38,62.77,"(Catalkopru et al., 2017)",,,
Wet-Waste-Biomass-Opt::htc::0248,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,44.8,5.2,2.3,30.97,83.3,74.81,8.46,16.73,,180,5,,93.6,46.5,5.19,2.17,29.14,17.94,98.48,97.15,"(Reza et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0249,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,44.8,5.2,2.3,30.97,83.3,74.81,8.46,16.73,,220,5,,66.6,49.2,5.21,1.72,22.3,20.09,78.51,73.14,"(Reza et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0250,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,44.8,5.2,2.3,30.97,83.3,74.81,8.46,16.73,,260,5,,48.3,52.1,5.21,1.82,17.37,21.89,62.03,56.17,"(Reza et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0251,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,44.8,5.2,2.3,30.97,83.3,74.81,8.46,16.73,,180,30,,84.0,46.6,5.2,2.17,27.34,18.27,90.04,87.38,"(Reza et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0252,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,44.8,5.2,2.3,30.97,83.3,74.81,8.46,16.73,,220,30,,69.8,50.4,5.29,2.35,19.49,21.17,86.71,78.53,"(Reza et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0253,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Manure,manure,single_source_reference,,,44.8,5.2,2.3,30.97,83.3,74.81,8.46,16.73,,260,30,,50.8,54.0,5.22,2.52,12.96,23.37,69.65,61.23,"(Reza et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0254,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,47.11,6.71,0.22,43.5,80.0,80.02,17.58,2.4,,200,30,,58.6,52.12,6.31,0.18,39.46,20.94,59.68,64.83,"(Yao and Ma, 2018)",,,
Wet-Waste-Biomass-Opt::htc::0255,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,47.11,6.71,0.22,43.5,80.0,80.02,17.58,2.4,,230,30,,50.6,58.08,6.12,0.25,33.25,23.68,58.28,62.38,"(Yao and Ma, 2018)",,,
Wet-Waste-Biomass-Opt::htc::0256,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,47.11,6.71,0.22,43.5,80.0,80.02,17.58,2.4,,260,30,,38.1,67.51,5.58,0.35,22.44,27.98,51.85,54.6,"(Yao and Ma, 2018)",,,
Wet-Waste-Biomass-Opt::htc::0257,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,45.12,5.77,0.41,45.19,87.7,79.34,17.15,3.51,,180,240,,67.9,48.05,5.35,0.36,43.79,18.92,71.87,72.31,"(Zhang et al., 2019)",,,
Wet-Waste-Biomass-Opt::htc::0258,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,45.12,5.77,0.41,45.19,87.7,79.34,17.15,3.51,,200,240,,62.24,50.1,5.25,0.39,41.65,19.7,68.59,69.11,"(Zhang et al., 2019)",,,
Wet-Waste-Biomass-Opt::htc::0259,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,45.12,5.77,0.41,45.19,87.7,79.34,17.15,3.51,,220,60,,58.59,55.62,5.26,0.37,36.21,21.98,72.04,72.22,"(Zhang et al., 2019)",,,
Wet-Waste-Biomass-Opt::htc::0260,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,45.12,5.77,0.41,45.19,87.7,79.34,17.15,3.51,,220,120,,56.26,61.21,5.24,0.38,30.65,24.47,77.02,76.32,"(Zhang et al., 2019)",,,
Wet-Waste-Biomass-Opt::htc::0261,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,45.12,5.77,0.41,45.19,87.7,79.34,17.15,3.51,,220,240,,51.22,62.64,5.21,0.41,28.86,25.14,72.04,71.11,"(Zhang et al., 2019)",,,
Wet-Waste-Biomass-Opt::htc::0262,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,45.12,5.77,0.41,45.19,87.7,79.34,17.15,3.51,,220,720,,49.78,67.36,5.0,0.4,24.29,27.24,75.86,74.32,"(Zhang et al., 2019)",,,
Wet-Waste-Biomass-Opt::htc::0263,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,45.12,5.77,0.41,45.19,87.7,79.34,17.15,3.51,,220,1440,,48.75,68.45,4.9,0.38,22.62,27.69,75.52,73.96,"(Zhang et al., 2019)",,,
Wet-Waste-Biomass-Opt::htc::0264,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,45.12,5.77,0.41,45.19,87.7,79.34,17.15,3.51,,240,240,,46.23,65.27,4.92,0.35,26.15,26.1,67.5,66.88,"(Zhang et al., 2019)",,,
Wet-Waste-Biomass-Opt::htc::0265,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,45.12,5.77,0.41,45.19,87.7,79.34,17.15,3.51,,260,240,,44.17,73.16,4.96,0.3,18.32,30.17,74.55,71.62,"(Zhang et al., 2019)",,,
Wet-Waste-Biomass-Opt::htc::0266,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,48.3,6.66,1.0,40.56,90.9,85.98,10.89,3.14,,150,20,,76.0,49.58,5.88,0.92,43.3,19.77,77.35,78.01,"(Parshetti et al., 2013)",,,
Wet-Waste-Biomass-Opt::htc::0267,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,48.3,6.66,1.0,40.56,90.9,85.98,10.89,3.14,,250,20,,62.0,54.3,4.19,1.02,38.3,20.9,66.71,69.7,"(Parshetti et al., 2013)",,,
Wet-Waste-Biomass-Opt::htc::0268,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,48.3,6.66,1.0,40.56,90.9,85.98,10.89,3.14,,350,20,,49.0,66.02,4.19,1.12,28.27,25.68,64.78,66.98,"(Parshetti et al., 2013)",,,
Wet-Waste-Biomass-Opt::htc::0269,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,40.53,4.93,0.55,45.67,90.9,84.75,6.98,8.3,,160,120,,78.5,45.1,5.16,0.5,49.29,17.04,81.88,87.35,"(Sharma and Dubey, 2020)",,,
Wet-Waste-Biomass-Opt::htc::0270,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,40.53,4.93,0.55,45.67,90.9,84.75,6.98,8.3,,180,120,,75.2,48.2,5.22,0.4,43.99,17.98,82.76,89.43,"(Sharma and Dubey, 2020)",,,
Wet-Waste-Biomass-Opt::htc::0271,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,40.53,4.93,0.55,45.67,90.9,84.75,6.98,8.3,,200,120,,61.8,50.39,5.15,0.4,43.15,18.55,70.17,76.83,"(Sharma and Dubey, 2020)",,,
Wet-Waste-Biomass-Opt::htc::0272,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,40.53,4.93,0.55,45.67,90.9,84.75,6.98,8.3,,200,240,,56.3,53.09,5.1,0.3,41.28,19.44,66.99,73.75,"(Sharma and Dubey, 2020)",,,
Wet-Waste-Biomass-Opt::htc::0273,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,40.53,4.93,0.55,45.67,90.9,84.75,6.98,8.3,,200,480,,51.5,56.09,5.05,0.2,37.92,20.35,64.15,71.27,"(Sharma and Dubey, 2020)",,,
Wet-Waste-Biomass-Opt::htc::0274,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,40.53,4.93,0.55,45.67,90.9,84.75,6.98,8.3,,200,720,,50.5,59.99,5.11,0.2,32.45,21.52,66.52,74.75,"(Sharma and Dubey, 2020)",,,
Wet-Waste-Biomass-Opt::htc::0275,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,40.53,4.93,0.55,45.67,90.9,84.75,6.98,8.3,,200,1440,,45.6,60.0,5.18,0.1,32.45,21.21,59.2,67.51,"(Sharma and Dubey, 2020)",,,
Wet-Waste-Biomass-Opt::htc::0276,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,46.18,5.89,0.25,45.0,93.8,90.4,6.72,2.87,,180,60,,73.12,49.42,5.86,0.2,42.86,19.59,78.35,78.25,"(Mihajlović et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0277,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,46.18,5.89,0.25,45.0,93.8,90.4,6.72,2.87,,200,60,,53.72,52.25,5.86,0.18,42.77,20.8,61.12,60.78,"(Mihajlović et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0278,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,46.18,5.89,0.25,45.0,93.8,90.4,6.72,2.87,,220,60,,51.21,52.96,5.81,0.19,39.74,21.09,59.08,58.73,"(Mihajlović et al., 2018)",,,
Wet-Waste-Biomass-Opt::htc::0279,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,43.4,5.91,1.5,45.97,95.2,83.02,15.99,0.99,,180,60,,48.0,48.0,6.14,2.03,38.64,19.31,53.37,53.09,"(Wilk et al., 2021)",,,
Wet-Waste-Biomass-Opt::htc::0280,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,43.4,5.91,1.5,45.97,95.2,83.02,15.99,0.99,,180,120,,43.0,50.7,6.01,1.76,40.28,20.38,50.46,50.23,"(Wilk et al., 2021)",,,
Wet-Waste-Biomass-Opt::htc::0281,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,43.4,5.91,1.5,45.97,95.2,83.02,15.99,0.99,,180,180,,41.0,51.7,6.05,1.69,38.33,20.85,49.22,48.84,"(Wilk et al., 2021)",,,
Wet-Waste-Biomass-Opt::htc::0282,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,43.4,5.91,1.5,45.97,95.2,83.02,15.99,0.99,,180,240,,47.0,53.7,5.92,1.59,33.56,21.68,58.67,58.15,"(Wilk et al., 2021)",,,
Wet-Waste-Biomass-Opt::htc::0283,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,43.4,5.91,1.5,45.97,95.2,83.02,15.99,0.99,,200,60,,56.0,53.1,6.07,1.92,37.12,21.53,69.42,68.52,"(Wilk et al., 2021)",,,
Wet-Waste-Biomass-Opt::htc::0284,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,43.4,5.91,1.5,45.97,95.2,83.02,15.99,0.99,,200,120,,42.0,53.7,6.14,1.76,37.54,21.79,52.69,51.97,"(Wilk et al., 2021)",,,
Wet-Waste-Biomass-Opt::htc::0285,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,43.4,5.91,1.5,45.97,95.2,83.02,15.99,0.99,,200,180,,43.0,55.2,5.94,1.61,35.08,22.38,55.41,54.69,"(Wilk et al., 2021)",,,
Wet-Waste-Biomass-Opt::htc::0286,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,43.4,5.91,1.5,45.97,95.2,83.02,15.99,0.99,,200,240,,44.0,56.5,5.85,1.63,31.12,22.92,58.07,57.28,"(Wilk et al., 2021)",,,
Wet-Waste-Biomass-Opt::htc::0287,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,43.4,5.91,1.5,45.97,95.2,83.02,15.99,0.99,,220,60,,44.0,55.1,5.7,1.59,36.77,22.15,56.12,55.86,"(Wilk et al., 2021)",,,
Wet-Waste-Biomass-Opt::htc::0288,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,43.4,5.91,1.5,45.97,95.2,83.02,15.99,0.99,,220,120,,43.0,56.8,6.03,1.67,33.69,23.16,57.34,56.28,"(Wilk et al., 2021)",,,
Wet-Waste-Biomass-Opt::htc::0289,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,43.4,5.91,1.5,45.97,95.2,83.02,15.99,0.99,,220,180,,40.0,57.9,5.83,1.85,31.89,23.62,54.4,53.36,"(Wilk et al., 2021)",,,
Wet-Waste-Biomass-Opt::htc::0290,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,43.4,5.91,1.5,45.97,95.2,83.02,15.99,0.99,,220,240,,37.0,60.8,5.88,2.09,26.4,25.07,53.41,51.83,"(Wilk et al., 2021)",,,
Wet-Waste-Biomass-Opt::htc::0291,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,43.7,5.45,0.56,45.86,50.0,82.3,13.3,4.34,,160,30,,86.59,45.2,5.98,0.65,41.27,17.95,89.56,89.56,"(Lee and Park, 2021)",,,
Wet-Waste-Biomass-Opt::htc::0292,Wet-Waste-Biomass-Opt,HTC_data.csv,literature_experiment,htc,Lignin/cellulose,other_biomass,single_source_reference,,,43.7,5.45,0.56,45.86,50.0,82.3,13.3,4.34,,180,30,,79.77,47.0,5.63,0.45,40.44,18.59,85.45,85.79,"(Lee and Park, 2021)",,,
