,2025_supply,2030_supply,2035_supply,2040_supply,2045_supply,2050_supply,2025_price,2030_price,2035_price,2040_price,2045_price,2050_price,product_price,GCAM,Units_supply,Units_price,colors
327,0.1784211,0.24743913333333334,0.5401696666666668,1.2345886666666668,0.3297096,0.7503210000000001,359.5001727272727,340.9323272727272,318.1471636363636,294.61669090909083,264.2919272727272,238.8233181818181,DAC,NM,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
329,,,0.05843163333333334,0.1806596,1.207327,3.0800256666666668,,,244.54289999999997,201.91388181818178,171.46933636363633,149.15564727272724,TEW,NM,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
331,,0.22514250000000002,0.37153233333333335,0.5792636666666667,3.018231333333334,5.7519,,212.00050909090905,193.72379999999995,177.02421818181816,161.7631827272727,156.03395181818178,BECCS,NY,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
333,0.2017172666666667,0.26853713333333334,0.48769599999999996,0.8183560000000001,0.47578300000000007,0.9948326666666667,402.1674545454545,379.90300909090905,356.9298545454545,337.76476363636357,299.4512181818181,280.0532181818181,DAC,NY,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
335,0.0390082,0.09197173333333333,0.21106946666666668,0.41151000000000004,1.8733476666666666,3.639482,242.02249090909086,226.77359999999993,212.51789999999994,198.39529090909087,189.63790909090903,181.75060909090905,OEW,NY,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#698FC6
337,0.012573146666666667,0.04383903333333334,0.1509585,0.41894233333333336,3.358978333333334,8.524523333333335,327.68479090909085,269.4974454545454,220.60483636363634,183.0781909090909,156.0970036363636,136.85671636363634,TEW,NY,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
339,,0.16466743333333334,0.27701556666666666,0.4418516666666667,2.0560723333333333,4.5328800000000005,,212.00050909090905,193.72379999999995,177.02421818181816,161.7631827272727,147.8180836363636,BECCS,NC,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
341,0.23147153333333337,0.27930723333333335,0.5469310000000001,1.046793,0.3960073333333334,0.8824860000000001,371.7345545454545,357.76499999999993,334.4208545454545,312.7919181818181,280.1081181818181,255.04543636363633,DAC,NC,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
343,0.022430173333333334,0.05516903333333334,0.1303137,0.26302356666666665,1.1129983333333335,2.20473,262.96767272727266,242.26870909090906,226.31277272727266,210.4383545454545,198.48512727272723,187.9609636363636,OEW,NC,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#698FC6
345,,0.027348933333333336,0.09359423333333333,0.2580856666666667,1.665994,3.6766033333333334,,284.17071818181813,234.59601818181815,196.59190909090904,173.51394545454542,158.50278818181815,TEW,NC,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
347,,0.13475073333333334,0.24218260000000003,0.411092,1.8706380000000002,4.107326666666667,,212.00050909090905,193.72379999999995,177.02421818181816,161.7631827272727,147.8180836363636,BECCS,ND,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
349,0.18671363333333335,0.24259033333333335,0.49131500000000006,1.0615696666666667,0.3582340666666667,0.75944,371.24877272727264,354.26969999999994,333.0300545454545,309.03209999999996,280.6421454545454,259.46738181818176,DAC,ND,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
351,,,0.05125743333333334,0.14819859999999999,0.9533590000000001,2.3166953333333336,,,274.1755909090909,230.90108181818178,202.51445454545453,178.90579090909088,TEW,ND,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
353,,0.3460944666666667,0.6162896666666667,1.0269893333333335,4.8862733333333335,6.62552,,212.00050909090905,193.72379999999995,177.02421818181816,161.7631827272727,171.84531818181816,BECCS,OH,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
355,0.47720566666666675,0.5851560000000001,1.1996380000000002,2.4289503333333333,0.9625733333333333,2.0648540000000004,372.2419636363636,357.95465454545445,335.1528545454545,312.8667818181818,278.0102727272727,253.46165454545448,DAC,OH,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
357,0.016328913333333334,0.05530286666666667,0.1996195666666667,0.572187,3.6921500000000003,7.760903333333334,346.2892363636363,287.854009090909,237.91829999999996,199.71289090909087,177.60149999999996,163.01939454545453,TEW,OH,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
359,,0.20421170000000002,0.37298066666666674,0.6393823333333334,2.698710666666667,5.9664366666666675,,212.00050909090905,193.72379999999995,177.02421818181816,161.7631827272727,147.8180836363636,BECCS,OK,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
361,0.32369040000000004,0.45652933333333334,1.0251633333333334,2.322631666666667,0.588236,1.2844736666666667,361.72112727272724,342.13347272727265,318.29689090909085,295.1573727272727,268.7903999999999,246.63741818181813,DAC,OK,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
363,,0.023052333333333334,0.08778036666666666,0.27466670000000004,1.9370890000000003,5.50187,,323.20461818181815,264.64461818181815,217.79495454545452,180.6675818181818,151.86670909090907,TEW,OK,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
365,,0.06355506666666667,0.10931286666666667,0.1792901,0.7915416666666668,1.786711666666667,,212.00050909090905,193.72379999999995,177.02421818181816,161.7631827272727,147.8180836363636,BECCS,OR,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
367,0.0843832,0.12427983333333334,0.2614007,0.5521926666666668,0.1649197,0.36497670000000004,373.8789818181817,349.5316636363636,324.8682545454545,301.67050909090904,272.8646454545454,250.98949090909088,DAC,OR,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
369,,,0.03089287666666667,0.06385976666666666,0.2448963,0.4808430000000001,,,268.2097909090909,249.73178181818176,239.17101818181814,228.95129999999995,OEW,OR,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#698FC6
371,,,0.04022553333333334,0.11765673333333333,0.7937306666666667,2.0705153333333337,,,228.01134545454542,189.10720909090904,161.61412090909087,140.7296618181818,TEW,OR,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
373,,0.29607343333333336,0.4909556666666667,0.7697836666666666,3.8735399999999998,6.247413333333334,,212.00050909090905,193.72379999999995,177.02421818181816,161.7631827272727,162.9430336363636,BECCS,PA,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
375,0.3282139666666667,0.4015733333333334,0.7580796666666667,1.331396,0.6806066666666667,1.4486413333333334,387.48419999999993,371.5199454545454,347.60683636363626,327.47517272727265,288.8122636363636,265.22522727272724,DAC,PA,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
377,0.05089883333333334,0.1242219,0.28696140000000003,0.5642376666666666,2.5330726666666665,4.804396666666666,243.2851909090909,224.76392727272724,210.51155454545452,196.33570909090906,186.36553636363632,177.8510454545454,OEW,PA,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#698FC6
379,0.017867960000000002,0.06274106666666668,0.21673813333333336,0.5926873333333335,3.68214,7.020933333333334,320.1518454545454,262.00276363636357,214.5874636363636,179.29840909090905,164.5186636363636,156.72452727272724,TEW,PA,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
381,,,,,0.19061863333333337,0.4545713333333334,,,,,161.7631827272727,147.8180836363636,BECCS,RI,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
383,,,,,,,,,,,,,DAC,RI,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
385,,,,,0.0743215,0.151008,,,,,221.4266727272727,213.43289999999993,OEW,RI,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#698FC6
387,,,,,0.07349796666666668,0.08200500000000001,,,,,222.25017272727268,261.60681818181814,TEW,RI,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
389,,0.09774306666666667,0.16447603333333333,0.2623540333333334,1.214334,2.6768720000000004,,212.00050909090905,193.72379999999995,177.02421818181816,161.7631827272727,147.8180836363636,BECCS,SC,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
391,0.1368147,0.16579053333333335,0.3247376,0.6215476666666667,0.2338853,0.521147,371.7345545454545,357.76499999999993,334.4208545454545,312.7919181818181,280.1081181818181,255.04543636363633,DAC,SC,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
393,0.014816596666666668,0.03469088333333333,0.08203176666666667,0.16557383333333336,0.6733650000000001,1.3025796666666667,253.4017636363636,237.65544545454543,221.9440636363636,206.37741818181814,196.89801818181814,187.93268181818178,OEW,SC,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#698FC6
395,,,0.05036716666666667,0.1375132,0.8579853333333334,1.8556083333333337,,,242.4117818181818,203.81874545454542,181.62084545454542,167.02243636363633,TEW,SC,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
397,,0.06103606666666667,0.10972280000000001,0.18627400000000002,0.8468826666666668,1.8581163333333333,,212.00050909090905,193.72379999999995,177.02421818181816,161.7631827272727,147.8180836363636,BECCS,SD,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
399,0.08455443333333333,0.1098823,0.22259416666666668,0.48101900000000003,0.16218143333333335,0.3435615333333334,371.24877272727264,354.26969999999994,333.0300545454545,309.03209999999996,280.6421454545454,259.46738181818176,DAC,SD,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
401,,,,0.0667469,0.43413333333333337,1.0809993333333334,,,,231.36689999999996,202.12183636363633,177.06913636363635,TEW,SD,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
403,,0.16788383333333334,0.3024424333333333,0.5079323333333334,2.3485513333333334,5.147266666666667,,212.00050909090905,193.72379999999995,177.02421818181816,161.7631827272727,147.8180836363636,BECCS,TN,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
405,0.23470883333333334,0.2880027333333333,0.6047910000000001,1.2217296666666668,0.4553266666666667,1.009756,371.05412727272716,357.0945545454545,333.7670454545454,312.1214727272727,279.49423636363633,254.39828181818177,DAC,TN,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
407,,,0.06821356666666667,0.19213626666666667,1.2026446666666668,2.6833876666666665,,,268.42606363636355,227.2277727272727,202.1933727272727,183.66379090909086,TEW,TN,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
409,,1.1595796666666667,2.0248506666666666,3.4554996666666673,7.215706666666667,8.383503333333334,,212.00050909090905,193.72379999999995,177.02421818181816,194.06650909090908,221.75773636363633,BECCS,TX,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
411,2.648118,3.7368833333333336,8.283916666666668,20.416183333333336,3.196039,7.674516666666666,340.2152999999999,323.5273636363636,301.1248363636363,277.9204363636363,254.58959999999996,228.38732727272722,DAC,TX,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
413,0.21099833333333334,0.5160760000000001,1.2809976666666667,2.8011353333333338,8.754496666666666,17.21962,234.5527636363636,220.3885636363636,205.03153636363635,189.85584545454543,181.95689999999996,174.45389999999998,OEW,TX,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#698FC6
415,0.0429143,0.15070183333333334,0.5511366666666667,1.7030383333333334,9.651253333333333,25.409413333333337,370.2489272727272,308.3782909090909,252.1224272727272,208.0443818181818,176.13749999999996,153.2343845454545,TEW,TX,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
417,,0.10073066666666668,0.1819326666666667,0.3084521,1.3843940000000001,3.0465343333333337,,212.00050909090905,193.72379999999995,177.02421818181816,161.7631827272727,147.8180836363636,BECCS,UT,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
419,0.13417213333333333,0.19928113333333333,0.44092400000000004,0.9656973333333334,0.2903824,0.6271356666666666,373.21519090909084,348.87619090909084,324.2227636363636,301.00838181818176,272.25575454545447,250.34732727272723,DAC,UT,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
421,,,0.058258566666666664,0.17138146666666668,1.0347076666666668,2.207678,,,238.8266454545454,199.89589090909087,178.2486545454545,164.57006999999996,TEW,UT,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
423,,,,,0.16986236666666668,0.37976033333333337,,,,,161.7631827272727,147.8180836363636,BECCS,VT,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
425,,,,,,,,,,,,,DAC,VT,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
427,,,,,0.1373251,0.3208960333333334,,,,,173.6453727272727,156.3542018181818,TEW,VT,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
429,,0.14513766666666666,0.2433992,0.3874676666666667,1.8373153333333336,4.05306,,212.00050909090905,193.72379999999995,177.02421818181816,161.7631827272727,147.8180836363636,BECCS,VA,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
431,0.20384943333333336,0.2461811,0.48056066666666675,0.9179500000000002,0.3538740333333334,0.7890703333333334,371.7345545454545,357.76499999999993,334.4208545454545,312.7919181818181,280.1081181818181,255.04543636363633,DAC,VA,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
433,0.02185318666666667,0.05244543333333333,0.12312226666666667,0.24709080000000003,1.0302416666666667,1.9787386666666669,254.26019999999994,236.2380272727272,220.90096363636363,205.66371818181813,196.1676818181818,187.72639090909087,OEW,VA,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#698FC6
435,,0.027492410000000002,0.09523323333333335,0.2652224666666667,1.7351473333333334,3.739303333333334,,271.98458181818177,223.39641818181815,186.46701818181816,164.8776763636363,151.84192090909087,TEW,VA,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
437,,0.11390243333333334,0.19369460000000002,0.3147796666666667,1.4420670000000002,3.248707,,212.00050909090905,193.72379999999995,177.02421818181816,161.7631827272727,147.8180836363636,BECCS,WA,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
439,0.15075170000000002,0.22273240000000002,0.4631843333333333,0.969485,0.30045876666666665,0.6636226666666668,373.8789818181817,349.5316636363636,324.8682545454545,301.67050909090904,272.8646454545454,250.98949090909088,DAC,WA,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
441,0.01635571666666667,0.03544779333333334,0.08416136666666668,0.17125753333333335,0.6447576666666667,1.2150636666666668,256.08021818181817,248.29772727272723,232.3833818181818,216.84501818181812,211.54799999999994,205.1629636363636,OEW,WA,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#698FC6
443,,0.02277553666666667,0.0824802,0.24398843333333334,1.7023160000000002,4.210286666666668,,267.1234363636363,217.1810727272727,178.89913636363633,153.0597027272727,135.57937636363633,TEW,WA,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
445,,0.1596837,0.2837813,0.47372600000000004,2.2733223333333337,5.039980000000001,,212.00050909090905,193.72379999999995,177.02421818181816,161.7631827272727,147.8180836363636,BECCS,WV,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
447,0.22044000000000002,0.26998326666666667,0.5523943333333334,1.1204123333333333,0.447832,0.9997020000000001,372.2419636363636,357.95465454545445,335.1528545454545,312.8667818181818,278.0102727272727,253.46165454545448,DAC,WV,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
449,,0.0291291,0.10449266666666666,0.28754550000000006,1.4018840000000001,2.410499666666667,,275.42331818181816,227.9647636363636,194.08979999999997,190.04716363636362,189.0173727272727,TEW,WV,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
451,,0.17667650000000001,0.3112380333333334,0.5092046666666667,2.592945666666667,5.7501033333333345,,212.00050909090905,193.72379999999995,177.02421818181816,161.7631827272727,147.8180836363636,BECCS,WI,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
453,0.20473053333333335,0.2575939666666667,0.5181696666666668,0.9857943333333334,0.4668876666666667,1.0139103333333335,384.3249545454545,366.9599181818181,343.4527363636363,322.0367454545454,286.46653636363635,263.6048454545454,DAC,WI,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
455,,0.027718680000000002,0.10873940000000001,0.3421308,2.868074,6.971286666666667,,289.6174636363636,231.99076363636357,187.6265727272727,156.41575636363635,138.6269918181818,TEW,WI,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
457,,0.1294898,0.23496733333333336,0.40371466666666667,1.7168506666666667,3.7607533333333336,,212.00050909090905,193.72379999999995,177.02421818181816,161.7631827272727,147.8180836363636,BECCS,WY,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#BFBE43
459,0.21308760000000002,0.2960188,0.6479293333333334,1.487365,0.3936606666666667,0.8917296666666668,359.5001727272727,340.9323272727272,318.1471636363636,294.61669090909083,264.2919272727272,238.8233181818181,DAC,WY,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#74A751
461,,,0.06778383333333333,0.20315680000000003,1.2519136666666668,3.0092700000000003,,,247.28290909090904,206.60533636363633,179.72097272727268,159.22064727272723,TEW,WY,Mt CO$_{2}$-eq,2025USD/t CO$_{2}$-eq,#DD9452
